0	0.349719	17.3249
1	0.179922	16.8512
2	0.163836	16.729
3	0.15814	16.5949
4	0.154359	16.4647
5	0.151291	16.345
6	0.148641	16.2359
7	0.146278	16.1355
8	0.144121	16.0417
9	0.142114	15.9524
10	0.140217	15.8659
11	0.138399	15.7812
12	0.136638	15.6973
13	0.134919	15.6138
14	0.133228	15.5301
15	0.131558	15.4459
16	0.129902	15.3611
17	0.128254	15.2754
18	0.126611	15.1891
19	0.124971	15.1027
20	0.123331	15.0158
21	0.12169	14.9275
22	0.120046	14.8376
23	0.118399	14.7459
24	0.116747	14.6523
25	0.115091	14.5568
26	0.11343	14.4593
27	0.111764	14.3598
28	0.110094	14.2583
29	0.108421	14.1548
30	0.106745	14.0494
31	0.105068	13.9421
32	0.103392	13.833
33	0.101718	13.7223
34	0.10005	13.6102
35	0.0983886	13.4968
36	0.0967375	13.3824
37	0.0950993	13.2673
38	0.093477	13.1515
39	0.0918736	13.0355
40	0.090292	12.9195
41	0.0887351	12.8036
42	0.0872057	12.6881
43	0.0857063	12.5733
44	0.0842395	12.4592
45	0.0828074	12.3463
46	0.0814117	12.2345
47	0.0800542	12.1241
48	0.0787362	12.0152
49	0.0774585	11.9079
50	0.0762218	11.8022
51	0.0750265	11.6983
52	0.0738723	11.596
53	0.0727592	11.4956
54	0.0716864	11.397
55	0.0706532	11.3003
56	0.0696585	11.2055
57	0.0687012	11.1126
58	0.06778	11.0218
59	0.0668933	10.9328
60	0.0660398	10.8458
61	0.0652177	10.7605
62	0.0644257	10.6769
63	0.063662	10.595
64	0.0629251	10.5147
65	0.0622134	10.436
66	0.0615255	10.3587
67	0.0608599	10.2829
68	0.0602153	10.2086
69	0.0595903	10.1357
70	0.0589836	10.0642
71	0.0583942	9.99425
72	0.057821	9.92567
73	0.0572628	9.85846
74	0.0567188	9.7926
75	0.0561881	9.728
76	0.0556698	9.6646
77	0.0551632	9.60229
78	0.0546676	9.54101
79	0.0541824	9.48069
80	0.0537068	9.42126
81	0.0532405	9.3627
82	0.0527829	9.30496
83	0.0523334	9.24801
84	0.0518918	9.19184
85	0.0514575	9.13644
86	0.0510303	9.08179
87	0.0506098	9.02787
88	0.0501957	8.9747
89	0.0497877	8.92228
90	0.0493856	8.87059
91	0.048989	8.81967
92	0.0485979	8.76952
93	0.0482119	8.72017
94	0.0478309	8.67161
95	0.0474548	8.62387
96	0.0470833	8.57694
97	0.0467163	8.5308
98	0.0463537	8.48542
99	0.0459954	8.4408
100	0.0456412	8.3969
101	0.045291	8.35373
102	0.0449449	8.31126
103	0.0446025	8.26949
104	0.0442641	8.22838
105	0.0439293	8.18793
106	0.0435982	8.1481
107	0.0432708	8.10889
108	0.0429469	8.07028
109	0.0426266	8.03226
110	0.0423098	7.99481
111	0.0419965	7.95795
112	0.0416867	7.92167
113	0.0413803	7.88599
114	0.0410774	7.85094
115	0.0407779	7.81656
116	0.0404818	7.78295
117	0.0401892	7.75048
118	0.0399	7.71919
119	0.0396141	7.6886
120	0.0393318	7.65858
121	0.0390528	7.62907
122	0.0387773	7.60004
123	0.0385051	7.5715
124	0.0382364	7.54342
125	0.0379712	7.51582
126	0.0377093	7.48869
127	0.037451	7.46202
128	0.037196	7.43581
129	0.0369444	7.41002
130	0.0366962	7.3846
131	0.0364515	7.35953
132	0.0362102	7.33479
133	0.0359722	7.31036
134	0.0357376	7.28621
135	0.0355063	7.26235
136	0.0352784	7.23875
137	0.0350538	7.21541
138	0.0348324	7.19233
139	0.0346143	7.16953
140	0.0343994	7.1471
141	0.0341877	7.12495
142	0.0339792	7.10303
143	0.0337737	7.08135
144	0.0335714	7.0599
145	0.033372	7.0387
146	0.0331756	7.0178
147	0.0329822	6.99726
148	0.0327917	6.97706
149	0.032604	6.95712
150	0.0324192	6.93741
151	0.0322371	6.91791
152	0.0320577	6.89862
153	0.031881	6.87952
154	0.0317069	6.86062
155	0.0315353	6.84192
156	0.0313663	6.82341
157	0.0311997	6.8051
158	0.0310356	6.78699
159	0.0308738	6.76907
160	0.0307144	6.75135
161	0.0305573	6.73381
162	0.0304024	6.71647
163	0.0302496	6.69932
164	0.030099	6.68236
165	0.0299505	6.66557
166	0.0298041	6.64897
167	0.0296597	6.63254
168	0.0295172	6.61628
169	0.0293767	6.60018
170	0.0292381	6.58424
171	0.0291013	6.56845
172	0.0289663	6.55281
173	0.028833	6.53731
174	0.0287016	6.52195
175	0.0285717	6.50673
176	0.0284436	6.49164
177	0.0283171	6.47667
178	0.0281921	6.46184
179	0.0280688	6.44713
180	0.0279469	6.43254
181	0.0278265	6.41807
182	0.0277076	6.40372
183	0.0275902	6.38949
184	0.0274741	6.37539
185	0.0273594	6.3614
186	0.027246	6.34753
187	0.0271339	6.33378
188	0.0270232	6.32015
189	0.0269137	6.30663
190	0.0268054	6.29323
191	0.0266983	6.27994
192	0.0265925	6.26676
193	0.0264878	6.2537
194	0.0263842	6.24075
195	0.0262818	6.22792
196	0.0261804	6.2152
197	0.0260801	6.20262
198	0.0259809	6.19016
199	0.0258828	6.17782
200	0.0257856	6.16558
201	0.0256894	6.15344
202	0.0255943	6.1414
203	0.0255	6.12943
204	0.0254068	6.11756
205	0.0253144	6.10576
206	0.025223	6.09405
207	0.0251324	6.08241
208	0.0250428	6.07085
209	0.024954	6.05936
210	0.024866	6.04795
211	0.0247789	6.03662
212	0.0246926	6.02535
213	0.0246071	6.01416
214	0.0245224	6.00304
215	0.0244385	5.99199
216	0.0243553	5.98102
217	0.0242729	5.97012
218	0.0241912	5.95929
219	0.0241103	5.94853
220	0.0240301	5.93786
221	0.0239505	5.92726
222	0.0238717	5.91674
223	0.0237936	5.90631
224	0.0237161	5.89597
225	0.0236393	5.8857
226	0.0235632	5.87551
227	0.0234876	5.86539
228	0.0234128	5.85535
229	0.0233385	5.84537
230	0.0232649	5.83545
231	0.0231918	5.8256
232	0.0231194	5.81581
233	0.0230475	5.80608
234	0.0229763	5.79641
235	0.0229056	5.7868
236	0.0228354	5.77725
237	0.0227658	5.76775
238	0.0226968	5.75831
239	0.0226283	5.74893
240	0.0225603	5.73961
241	0.0224929	5.73034
242	0.022426	5.72113
243	0.0223596	5.71197
244	0.0222936	5.70287
245	0.0222282	5.69382
246	0.0221633	5.68483
247	0.0220989	5.67589
248	0.0220349	5.667
249	0.0219714	5.65817
250	0.0219084	5.64939
251	0.0218459	5.64066
252	0.0217838	5.63198
253	0.0217221	5.62336
254	0.0216609	5.61479
255	0.0216001	5.60627
256	0.0215398	5.59781
257	0.0214799	5.58939
258	0.0214204	5.58103
259	0.0213613	5.57272
260	0.0213027	5.56446
261	0.0212444	5.55626
262	0.0211866	5.5481
263	0.0211291	5.54
264	0.0210721	5.53195
265	0.0210154	5.52396
266	0.0209591	5.51601
267	0.0209032	5.50812
268	0.0208477	5.50028
269	0.0207926	5.4925
270	0.0207378	5.48477
271	0.0206834	5.47709
272	0.0206293	5.46947
273	0.0205756	5.46191
274	0.0205223	5.45441
275	0.0204693	5.44696
276	0.0204166	5.43957
277	0.0203643	5.43224
278	0.0203123	5.42497
279	0.0202607	5.41776
280	0.0202094	5.41062
281	0.0201584	5.40353
282	0.0201078	5.3965
283	0.0200574	5.38954
284	0.0200074	5.38263
285	0.0199577	5.37578
286	0.0199083	5.36898
287	0.0198592	5.36223
288	0.0198105	5.35553
289	0.019762	5.34888
290	0.0197138	5.34228
291	0.0196659	5.33572
292	0.0196184	5.3292
293	0.0195711	5.32273
294	0.0195241	5.3163
295	0.0194773	5.3099
296	0.0194309	5.30355
297	0.0193848	5.29723
298	0.0193389	5.29095
299	0.0192933	5.28471
300	0.0192479	5.2785
301	0.0192029	5.27233
302	0.0191581	5.2662
303	0.0191136	5.2601
304	0.0190693	5.25403
305	0.0190253	5.24801
306	0.0189815	5.24201
307	0.018938	5.23605
308	0.0188948	5.23012
309	0.0188518	5.22423
310	0.0188091	5.21837
311	0.0187666	5.21254
312	0.0187243	5.20675
313	0.0186823	5.20099
314	0.0186406	5.19527
